Semester,AcademicCareer,College,Department,CourseSubject,CourseCode,CourseID,ClassSection,CourseDescription,CourseLongDescription,ActualEnrolment,ActualWaiting,EnrolmentCapacity,FacultyName,FacilityID,FromTime,ToTime,DurationInMinutes,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
2501,UGRD,CEA,General Engg Engineer Dept,ENGG,101,ENGG101,82,Study & Careers in Engineering,Examination of fields of engineering and career opportunities in engineering. Professional expectations in the workplace. Introduction to campus resources for assisting student success.,0,0,20,Ihssan Sabri Masad,N1-183,09:00:00,09:50:00,50,Y,N,N,N,N,N,N
2501,UGRD,CEA,General Engg Engineer Dept,ENGG,101,ENGG101,88,Study & Careers in Engineering,Examination of fields of engineering and career opportunities in engineering. Professional expectations in the workplace. Introduction to campus resources for assisting student success.,0,0,20,Ihssan Sabri Masad,N1-183,13:00:00,13:50:00,50,N,N,Y,N,N,N,N
2501,UGRD,CEA,General Engg Engineer Dept,ENGG,102,ENGG102,85,Engg Design with Computer Appl,"Introduction to a systematic approach to engineering design (problem clarification, concept generation, concept selection, prototyping methods, engineering ethics) and fundamental design communication techniques. Computer aided design tools are introduced to assist in design analysis.",0,0,20,Bulent   Yilmaz,N1-183,14:00:00,15:20:00,80,N,N,N,Y,N,N,N
2501,UGRD,CEA,General Engg Engineer Dept,ENGG,102,ENGG102,106,Engg Design with Computer Appl,"Introduction to a systematic approach to engineering design (problem clarification, concept generation, concept selection, prototyping methods, engineering ethics) and fundamental design communication techniques. Computer aided design tools are introduced to assist in design analysis.",7,0,20,Dina Hesham Samaha,N1-184,09:30:00,10:50:00,80,N,Y,N,N,N,N,N
2501,UGRD,FPU,English Foundation Unit,ENGL,097,ENGL097,92,"Eng as second Lang, Level 1","This course provides students with the high-beginning level reading, composition, grammar, speaking and listening skills necessary to advance to English 098. Reading targets the cognitive skills of sequencing, generalizing, synthesizing, summarizing, and making inferences and judgments about information. Skimming, scanning, using context clues and predicting are introduced. Students are encouraged to envision writing as a process whereby they organize, compose, draft, revise and edit written work. Students are familiarized with different rhetorical patterns through completing various writing assignments with emphasis on the content, structure, and grammar of their written work. Listening and speaking skills are developed through note taking and speaking and listening assignments. Academic vocabulary is developed through reading and listening as well as memorizing and using assigned vocabulary. Students earn a grade of P (pass) or NP (not pass).",0,0,20,Mariam Sarhan AlShammari,W4-204,12:00:00,14:50:00,170,Y,Y,Y,Y,Y,N,N
2501,UGRD,FPU,English Foundation Unit,ENGL,097,ENGL097,82L,"Eng as second Lang, Level 1","This course provides students with the high-beginning level reading, composition, grammar, speaking and listening skills necessary to advance to English 098. Reading targets the cognitive skills of sequencing, generalizing, synthesizing, summarizing, and making inferences and judgments about information. Skimming, scanning, using context clues and predicting are introduced. Students are encouraged to envision writing as a process whereby they organize, compose, draft, revise and edit written work. Students are familiarized with different rhetorical patterns through completing various writing assignments with emphasis on the content, structure, and grammar of their written work. Listening and speaking skills are developed through note taking and speaking and listening assignments. Academic vocabulary is developed through reading and listening as well as memorizing and using assigned vocabulary. Students earn a grade of P (pass) or NP (not pass).",0,0,20,Adel Basheer AlAbed,W4-103,15:00:00,15:50:00,50,Y,Y,Y,Y,Y,N,N
2501,UGRD,FPU,English Foundation Unit,ENGL,097,ENGL097,83L,"Eng as second Lang, Level 1","This course provides students with the high-beginning level reading, composition, grammar, speaking and listening skills necessary to advance to English 098. Reading targets the cognitive skills of sequencing, generalizing, synthesizing, summarizing, and making inferences and judgments about information. Skimming, scanning, using context clues and predicting are introduced. Students are encouraged to envision writing as a process whereby they organize, compose, draft, revise and edit written work. Students are familiarized with different rhetorical patterns through completing various writing assignments with emphasis on the content, structure, and grammar of their written work. Listening and speaking skills are developed through note taking and speaking and listening assignments. Academic vocabulary is developed through reading and listening as well as memorizing and using assigned vocabulary. Students earn a grade of P (pass) or NP (not pass).",1,0,20,Adel Basheer AlAbed,W5-204,11:00:00,11:50:00,50,Y,Y,Y,Y,Y,N,N
2501,UGRD,FPU,English Foundation Unit,ENGL,097,ENGL097,87L,"Eng as second Lang, Level 1","This course provides students with the high-beginning level reading, composition, grammar, speaking and listening skills necessary to advance to English 098. Reading targets the cognitive skills of sequencing, generalizing, synthesizing, summarizing, and making inferences and judgments about information. Skimming, scanning, using context clues and predicting are introduced. Students are encouraged to envision writing as a process whereby they organize, compose, draft, revise and edit written work. Students are familiarized with different rhetorical patterns through completing various writing assignments with emphasis on the content, structure, and grammar of their written work. Listening and speaking skills are developed through note taking and speaking and listening assignments. Academic vocabulary is developed through reading and listening as well as memorizing and using assigned vocabulary. Students earn a grade of P (pass) or NP (not pass).",0,0,20,Dawn Rachel   Sinclair,W4-202,11:00:00,11:50:00,50,Y,Y,Y,Y,Y,N,N
2501,UGRD,FPU,English Foundation Unit,ENGL,097,ENGL097,90L,"Eng as second Lang, Level 1","This course provides students with the high-beginning level reading, composition, grammar, speaking and listening skills necessary to advance to English 098. Reading targets the cognitive skills of sequencing, generalizing, synthesizing, summarizing, and making inferences and judgments about information. Skimming, scanning, using context clues and predicting are introduced. Students are encouraged to envision writing as a process whereby they organize, compose, draft, revise and edit written work. Students are familiarized with different rhetorical patterns through completing various writing assignments with emphasis on the content, structure, and grammar of their written work. Listening and speaking skills are developed through note taking and speaking and listening assignments. Academic vocabulary is developed through reading and listening as well as memorizing and using assigned vocabulary. Students earn a grade of P (pass) or NP (not pass).",0,0,20,Ghada Ahmed AlAbdulaly,W4-203,15:00:00,15:50:00,50,Y,Y,Y,Y,Y,N,N
2501,UGRD,FPU,English Foundation Unit,ENGL,097,ENGL097,94L,"Eng as second Lang, Level 1","This course provides students with the high-beginning level reading, composition, grammar, speaking and listening skills necessary to advance to English 098. Reading targets the cognitive skills of sequencing, generalizing, synthesizing, summarizing, and making inferences and judgments about information. Skimming, scanning, using context clues and predicting are introduced. Students are encouraged to envision writing as a process whereby they organize, compose, draft, revise and edit written work. Students are familiarized with different rhetorical patterns through completing various writing assignments with emphasis on the content, structure, and grammar of their written work. Listening and speaking skills are developed through note taking and speaking and listening assignments. Academic vocabulary is developed through reading and listening as well as memorizing and using assigned vocabulary. Students earn a grade of P (pass) or NP (not pass).",0,0,20,Jyothi Madhusudhana Menon,N4-204,11:00:00,11:50:00,50,Y,Y,Y,Y,Y,N,N
2501,UGRD,CAS,Dept of English,ENGL,121,ENGL121,83,Words and Structures,"Enhances vocabulary, grammar, and writing skills necessary for language educators. Allows students to develop practical skills in English word formation (morphology) and sentence structure (syntax) analysis. Gives an opportunity to apply vocabulary and grammar skills to text analysis and text composition.",0,0,20,,W4-002,17:00:00,17:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of English,ENGL,200,ENGL200,81,Advanced Expository Writing,Develops the student’s style and critical analytical abilities in contemporary American English writing.,14,0,20,Hussain Ali AlSharoufi,N5-103,16:00:00,16:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of English,ENGL,201,ENGL201,82,Business Writing,"Provides students with communication skills necessary to pursue career goals. Introduces students to key business documents utilized in today's global marketplace. Helps students compose various business documents including memos, emails, letters, CVs, job application letters, and formal reports. Assists students to engage in and demonstrate critical thinking skills such as analyzing, evaluating, constructing and supporting an argument to produce business documents.",20,0,20,Fawaz A AlFares,N4-101,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
